SteamAppid,Description,Type,Name,Publishers,Developers,isFree,InterfaceLanguages,FullAudioLanguages,SubtitlesLanguages,Windows,Mac,Linux,Date,ComingSoon,Currency,DiscountPercent,InitialFormatted,FinalFormatted
202521,"Celebrate Halloween with everyone on TrendyNet! Now updated for 2012!This Halloween Mission Pack contains:1 new Halloween-themed mission8 exclusive Halloween weapons4 ultra-rare, unlockable character skins:Ninja - MonkVampire - ApprenticeDeath Knight - SquireAngel - HuntressAnd New For 2012:1 new Spooktacular Challenge Mission8 Halloween...",dlc,Dungeon Defenders Halloween Mission Pack,Chromatic Games,Chromatic Games,false,,No hay soporte para este tipo de idioma,,true,true,true,11 NOV 2011,false,ARS,0,ARS 26.99,"ARS$ 0,00"
202523,"Este pase te otorga acceso, previo al lanzamiento, al modo de Captura la Bandera para 16 participantes de Dungeon Defenders. Aquí deberás formar un equipo de 8 hombres y anotar la mayor cantidad de puntos eliminando a tus oponentes y manteniendo la bandera en tu poder por la mayor cantidad de tiempo.",dlc,Dungeon Defenders Capture the Flag Pre-Alpha Pass (Free DLC),,Trendy Entertainment,true,"Inglés, Francés, Italiano, Alemán, Español de España, Árabe, Búlgaro, Checo, Danés, Holandés, Finés, Griego, Húngaro, Japonés, Coreano, Noruego, Polaco, Portugués de Brasil, Portugués de Portugal, Rumano, Ruso, Chino simplificado, Español de Hispanoamérica, Sueco, Tailandés, Chino tradicional, Turco, Ucraniano, Vietnamita, Afrikáans, Albanés, Amárico, Armenio, Asamés, Azerí, Bengalí, Euskera, Bielorruso, Bosnio, Catalán, Cheroqui, Croata, Darí, Estonio, Filipino, Gallego, Georgiano, Guyaratí, Hausa, Hebreo, Hindi, Islandés, Igbo, Indonesio, Irlandés, Quiché, Canarés, Kazajo, Jemer, Kiñaruanda, Konkaní, Kirguís, Letón, Lituano, Luxemburgués, Macedonio, Malayo, Malabar, Maltés, Maorí, Maratí, Mongol, Nepalí, Odia, Persa, Punyabí (gurmují), Punyabí (shahmují), Quechua, Escocés, Serbio, Sindi, Cingalés, Eslovaco, Esloveno, Sorani (kurdo), Sesoto, Suajili, Tayiko, Tamil, Tártaro, Telugu, Tigriña, Setsuana, Turcomano, Urdu, Uigur, Uzbeko, Valenciano, Galés, Wólof, Xhosa, Yoruba, Zulú<strong>*</strong>","Inglés, Francés, Italiano, Alemán, Español de España, Árabe, Búlgaro, Checo, Danés, Holandés, Finés, Griego, Húngaro, Japonés, Coreano, Noruego, Polaco, Portugués de Brasil, Portugués de Portugal, Rumano, Ruso, Chino simplificado, Español de Hispanoamérica, Sueco, Tailandés, Chino tradicional, Turco, Ucraniano, Vietnamita, Afrikáans, Albanés, Amárico, Armenio, Asamés, Azerí, Bengalí, Euskera, Bielorruso, Bosnio, Catalán, Cheroqui, Croata, Darí, Estonio, Filipino, Gallego, Georgiano, Guyaratí, Hausa, Hebreo, Hindi, Islandés, Igbo, Indonesio, Irlandés, Quiché, Canarés, Kazajo, Jemer, Kiñaruanda, Konkaní, Kirguís, Letón, Lituano, Luxemburgués, Macedonio, Malayo, Malabar, Maltés, Maorí, Maratí, Mongol, Nepalí, Odia, Persa, Punyabí (gurmují), Punyabí (shahmují), Quechua, Escocés, Serbio, Sindi, Cingalés, Eslovaco, Esloveno, Sorani (kurdo), Sesoto, Suajili, Tayiko, Tamil, Tártaro, Telugu, Tigriña, Setsuana, Turcomano, Urdu, Uigur, Uzbeko, Valenciano, Galés, Wólof, Xhosa, Yoruba","Inglés, Francés, Italiano, Alemán, Español de España, Árabe, Búlgaro, Checo, Danés, Holandés, Finés, Griego, Húngaro, Japonés, Coreano, Noruego, Polaco, Portugués de Brasil, Portugués de Portugal, Rumano, Ruso, Chino simplificado, Español de Hispanoamérica, Sueco, Tailandés, Chino tradicional, Turco, Ucraniano, Vietnamita, Afrikáans, Albanés, Amárico, Armenio, Asamés, Azerí, Bengalí, Euskera, Bielorruso, Bosnio, Catalán, Cheroqui, Croata, Darí, Estonio, Filipino, Gallego, Georgiano, Guyaratí, Hausa, Hebreo, Hindi, Islandés, Igbo, Indonesio, Irlandés, Quiché, Canarés, Kazajo, Jemer, Kiñaruanda, Konkaní, Kirguís, Letón, Lituano, Luxemburgués, Macedonio, Malayo, Malabar, Maltés, Maorí, Maratí, Mongol, Nepalí, Odia, Persa, Punyabí (gurmují), Punyabí (shahmují), Quechua, Escocés, Serbio, Sindi, Cingalés, Eslovaco, Esloveno, Sorani (kurdo), Sesoto, Suajili, Tayiko, Tamil, Tártaro, Telugu, Tigriña, Setsuana, Turcomano, Urdu, Uigur, Uzbeko, Valenciano, Galés, Wólof, Xhosa, Yoruba, Zulú<strong>*</strong>",true,true,true,11 NOV 2011,false,,0,ARS 0.00,
202522,"El kit de desarrollo de Dungeon Defenders es un robusto set de herramientas para que los jugadores modifiquen todos los aspectos del código de Dungeon Defenders y creen su propio contenido y juegos. Se incluye todo el código fuente del juego y los recursos artísticos, siendo el kit de desarrollo de Dungeon Defenders una de las...",dlc,Dungeon Defenders Development Kit (Free DLC),,Trendy Entertainment,true,,No hay soporte para este tipo de idioma,,true,true,false,11 NOV 2011,false,,0,ARS 0.00,
202524,"¡Los personajes de Penny Arcade han invadido Dungeon Defenders! ¡Ahora puedes jugar como tus personajes favoritos de Penny Arcade, Tycho, Cardboard Tube Samurai, Annarchy y Jim DarkMagic, en Dungeon Defenders! ¡Si miras con la suficiente atención, puede que encuentres tu propia espada tubular de cartón!",dlc,Dungeon Defenders: Penny Arcade Character Pack,Chromatic Games,Chromatic Games,false,"Inglés, Francés, Alemán, Italiano, Español de España",Inglés,"Inglés, Francés, Alemán, Italiano, Español de España",true,true,true,5 ABR 2012,false,ARS,0,ARS 26.99,"ARS$ 0,00"
202520,¿Quieres aderezar un poco tus héroes? Este pack incluye 4 terroríficos atuendos para tus personajes de Dungeon Defenders en TrendyNet:Devil: MonjeMummy: AprendizPirate: TemplarioWitch: Cazadora,dlc,Dungeon Defenders Halloween Costume Pack,Chromatic Games,Chromatic Games,false,,No hay soporte para este tipo de idioma,,true,true,true,11 NOV 2011,false,ARS,0,ARS 13.99,"ARS$ 0,00"
202730,"¡Un valeroso marine espacial, armado únicamente con bombas y una linterna, debe escapar de las Minas de Anathema!",game,Dynamite Jack,"Hassey Enterprises, Inc.","Hassey Enterprises, Inc.",false,Inglés<strong>*</strong>,No hay soporte para este tipo de idioma,Inglés<strong>*</strong>,true,true,true,10 MAY 2012,false,ARS,0,ARS 129.99,"ARS$ 129,99"
202652,"Of course you all remember Steel Storm, well known for its fierce and intense action. This DLC is not only action packed, but also brings a challenge full of puzzles and traps, you need to think your way through. Think outside the box, explore, observe, and you shall succeed at your mission!",dlc,Steel Storm: Forgotten Prison DLC,Kot in Action Creative Artel,Kot in Action Creative Artel,false,"Inglés, Francés, Alemán, Ruso, Español de España, Polaco, Portugués de Portugal",Inglés,"Inglés, Francés, Alemán, Ruso, Español de España, Polaco, Portugués de Portugal",true,false,true,24 SEP 2013,false,ARS,0,ARS 26.99,"ARS$ 0,00"
202650,¡Ha llegado el nuevo arsenal! Redescubre Burning Rendition con nuevas armas y aparatos para usar en el modo de un jugador o con tus amigos. Características Principales: Cañón de Haz avanzado: Pura energía al alcance de tus manos.,dlc,Steel Storm Weapon Pack DLC,Kot in Action Creative Artel,Kot in Action Creative Artel,false,"Inglés, Ruso",No hay soporte para este tipo de idioma,"Inglés, Ruso",true,true,true,16 NOV 2011,false,ARS,0,ARS 13.99,"ARS$ 0,00"
202670,Escape the Smoky Intrigue of a Hometown Inferno!,game,Nancy Drew®: Alibi in Ashes,HeR Interactive,HeR Interactive,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,2 NOV 2011,false,ARS,0,ARS 94.99,"ARS$ 94,99"
202690,"Conquista el antiguo mundo Griego en Hegemony Gold: Wars of Ancient Greece, un épico juego de guerra estratégica que expande y refina el premiado Hegemony: Philip of Macedon con nuevos contenidos y características.",game,Hegemony Gold: Wars of Ancient Greece,Longbow Games,Longbow Games,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,30 MAR 2012,false,ARS,0,ARS 179.99,"ARS$ 179,99"
202710,"Ambientado en un mundo mágico donde los dioses caminan entre los mortales, Demigod combina elementos de acción, estrategia y rol para crear una nueva y emocionante experiencia.",game,Demigod,Stardock Entertainment,Gas Powered Games,false,Inglés<strong>*</strong>,No hay soporte para este tipo de idioma,Inglés<strong>*</strong>,true,false,false,14 DIC 2011,false,ARS,50,ARS 765.00,"ARS$ 382,50"
202750,"¡Una emocionante historia, espeluznantes enemigos, potencia de fuego y hermosas localizaciones en Arizona, todo combinado con un divertido y desafiante nuevo modo de juego!",game,Alan Wake's American Nightmare,Remedy Entertainment,Remedy Entertainment,false,"Inglés, Alemán, Francés, Italiano, Español de España, Japonés, Checo, Húngaro, Polaco, Ruso",Inglés,"Inglés, Alemán, Francés, Italiano, Español de España, Japonés, Checo, Húngaro, Polaco, Ruso",true,false,false,22 MAY 2012,false,ARS,0,ARS 114.99,"ARS$ 114,99"
202860,Real Warfare 2: Northern Crusades es la siguiente entrega de esta saga de realistas juegos de estrategia en tiempo real que cubren varios periodos en el desarrollo de la civilización actual: desde la Edad Media hasta el presente.,game,Real Warfare 2: Northern Crusades,Fulqrum Publishing,Unicorn Games Studio,false,"Inglés, Ruso, Italiano, Español de España<strong>*</strong>","Inglés, Ruso, Italiano","Inglés, Ruso, Italiano, Español de España<strong>*</strong>",true,false,false,18 NOV 2011,false,ARS,0,ARS 400.00,"ARS$ 400,00"
202951,"This soundtrack to the universally adored and critically-acclaimed video game BIT.TRIP BEAT features rockin' chiptune-inspired tracks for all your retro-electronic musical desires. Bookended by killer chiptune artist and guest star Bit Shifter, the BIT.",dlc,Bit.Trip Beat Soundtrack,Gaijin Games,Gaijin Games,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,17 NOV 2011,false,ARS,0,ARS 78.99,"ARS$ 78,99"
202961,"This soundtrack to the smash rhythm-music hit BIT.TRIP RUNNER features turbo-charged chiptune-inspired tracks that will get you matching your stride to The Good Commander himself. Bookended by chipmusic rock band Anamanaguchi, the BIT.",dlc,Bit.Trip Runner Soundtrack,Gaijin Games,Gaijin Games,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,17 NOV 2011,false,ARS,0,ARS 78.99,"ARS$ 78,99"
203140,"¡El asesino original está de vuelta! El agente 47 busca redimirse en un mundo corrupto y torcido mientras lo caza la policía, después de haber sido traicionado por la agencia.",game,Hitman: Absolution™,Io-Interactive A/S,Io-Interactive A/S,false,"Inglés, Francés, Alemán, Italiano, Español de España, Polaco, Ruso, Turco","Inglés, Francés, Alemán, Italiano, Español de España, Polaco, Ruso","Inglés, Francés, Alemán, Italiano, Español de España, Polaco, Ruso, Turco",true,false,false,19 NOV 2012,false,ARS,0,ARS 1400.00,"ARS$ 1.400,00"
203060,The unique background and nature of each of the seven races in the Sword of the Stars series extends beyond the star-traversing battleships and into the soundtrack thanks to the Award Winning Studio X Labs and composer Paul Ruskay.,dlc,Sword of the Stars II Soundtrack,Kerberos,Studio X Labs,false,"Inglés, Alemán, Francés, Italiano, Coreano, Español de España, Ruso, Sueco<strong>*</strong>","Inglés, Alemán, Francés, Italiano, Coreano, Español de España, Ruso","Inglés, Alemán, Francés, Italiano, Coreano, Español de España, Ruso, Sueco<strong>*</strong>",true,true,false,9 ENE 2013,false,ARS,0,ARS 94.99,"ARS$ 94,99"
202970,"Superando las expectativas de los fans con respecto a esta franquicia que ha batido todos los récords, Call of Duty®: Black Ops 2 lleva a los jugadores a una futura Guerra Fría",game,Call of Duty®: Black Ops II,Activision,Treyarch,false,"Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>","Inglés, Francés, Alemán, Italiano","Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>",true,false,false,12 NOV 2012,false,ARS,0,ARS 999.00,"ARS$ 999,00"
203160,Tomb Raider relata la historia del origen de Lara Croft y su transformación de una joven chica a una endurecida superviviente.,game,Tomb Raider,"Crystal Dynamics, Feral Interactive (Mac)","Crystal Dynamics, Eidos-Montréal, Feral Interactive (Mac), Nixxes",false,"Inglés, Alemán, Francés, Italiano, Coreano, Español de España, Chino tradicional, Ruso, Polaco, Holandés, Checo, Portugués de Brasil, Árabe<strong>*</strong>","Inglés, Alemán, Francés, Italiano, Español de España, Ruso, Polaco","Inglés, Alemán, Francés, Italiano, Coreano, Español de España, Chino tradicional, Ruso, Polaco, Holandés, Checo, Portugués de Brasil, Árabe<strong>*</strong>",true,true,true,4 MAR 2013,false,ARS,0,ARS 899.00,"ARS$ 899,00"
203210,"Como último comandante de tanque que queda vivo en la Tierra, repele sin ninguna ayuda al malvado ejército de invasores alienígenas, hazlos retroceder a través del sistema solar y derrótalos en su propio planeta...",game,Titan Attacks!,Puppygames,Puppygames,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,true,3 FEB 2012,false,ARS,0,ARS 159.99,"ARS$ 159,99"
203290,America’s Army: Proving Grounds is the official game of the U.S. Army and part of the highly acclaimed America’s Army game series. This free military game focuses on small unit tactical maneuvers and puts you to the test in a wide variety of new America’s Army maps and AA fan favorites.,game,America's Army: Proving Grounds,U.S. Army,U.S. Army,true,Inglés<strong>*</strong>,No hay soporte para este tipo de idioma,Inglés<strong>*</strong>,true,false,false,AGO 2013,false,,0,ARS 0.00,
203340,Haz que tus mercenarios más duros se vuelvan casi invisibles con el Desert Specialist Kit para Jagged Alliance: Back in Action. Tus enemigos nunca sabrán qué les golpeó si tu equipo tiene estos objetos especiales.,dlc,Jagged Alliance - Back in Action: Desert Specialist Kit DLC,THQ Nordic,Coreplay GmbH,false,"Inglés, Alemán, Francés, Italiano, Español de España","Inglés, Alemán","Inglés, Alemán, Francés, Italiano, Español de España",true,false,false,9 FEB 2012,false,ARS,0,ARS 82.00,"ARS$ 82,00"
203342,Haz que tus mercenarios más duros se vuelvan casi invisibles con el Night Specialist Kit para Jagged Alliance: Back in Action. Tus enemigos nunca sabrán qué les golpeó si tu equipo tiene estos objetos especiales. El Night Specialist Kit proporciona el máximo camuflaje para operaciones nocturnas en los peligrosos entornos de Arulco.,dlc,Jagged Alliance - Back in Action: Night Specialist Kit DLC,THQ Nordic,Coreplay GmbH,false,"Inglés, Alemán, Francés, Italiano, Español de España","Inglés, Alemán","Inglés, Alemán, Francés, Italiano, Español de España",true,false,false,8 FEB 2012,false,ARS,0,ARS 82.00,"ARS$ 82,00"
203343,Let your hardened mercs become nearly invisible with the Urban Specialist Kit for Jagged Alliance: Back in Action. Your enemies will never know what hit them if you equip your team with these special items.,dlc,Jagged Alliance: Back in Action DLC: Urban Specialist Kit,THQ Nordic,Coreplay GmbH,false,"Inglés, Alemán, Francés, Italiano, Español de España, Ruso","Inglés, Alemán","Inglés, Alemán, Francés, Italiano, Español de España, Ruso",true,false,false,19 ABR 2013,false,ARS,0,ARS 82.00,"ARS$ 82,00"
203344,¡Es la hora de Volver a la Acción con la nueva expansión de Jagged Alliance: Shades of Red!¡La amenaza de una catástrofe nuclear nunca ha sido tan real! El nefasto terrorista Ante Silevic ha capturado un arma atómica y planea atacar durante una reunión de líderes mundiales en la Europa del Este.,dlc,Jagged Alliance - Back in Action: Shades of Red DLC,THQ Nordic,Coreplay GmbH,false,"Inglés, Alemán, Francés, Italiano, Español de España","Inglés, Alemán","Inglés, Alemán, Francés, Italiano, Español de España",true,false,false,15 MAY 2012,false,ARS,0,ARS 82.00,"ARS$ 82,00"
203560,"Usa tu ingenio, tus armas y la ciudad en sí para salvar Franklin del apocalipsis zombi en este trepidante juego independiente de puzles y acción.",game,Containment: The Zombie Puzzler,Bootsnake Games,Bootsnake Games,false,Inglés<strong>*</strong>,No hay soporte para este tipo de idioma,Inglés<strong>*</strong>,true,true,true,2 MAR 2012,false,ARS,0,ARS 67.99,"ARS$ 67,99"
203345,"¡Es un mano a mano, una lucha de mercenario contra mercenario en una escenario de guerra abierta en este DLC cargado de acción para Jagged Alliance: Back in Action! Un grupo de mercenarios privados ha capturado al embajador Americano John Gaiden y os toca a ti y a tu equipo rescatarlo.",dlc,Jagged Alliance - Back in Action: Point Blank DLC,THQ Nordic,Coreplay GmbH,false,"Inglés, Alemán, Francés, Italiano, Español de España","Inglés, Alemán","Inglés, Alemán, Francés, Italiano, Español de España",true,false,false,13 JUN 2012,false,ARS,0,ARS 82.00,"ARS$ 82,00"
203341,Haz que tus mercenarios más duros se vuelvan casi invisibles con el Jungle Specialist Kit para Jagged Alliance: Back in Action. Tus enemigos nunca sabrán qué les golpeó si tu equipo tiene estos objetos especiales. El Jungle Specialist Kit proporciona el máximo camuflaje para las operaciones más peligrosas en el infierno verde de Arulco.,dlc,Jagged Alliance - Back in Action: Jungle Specialist Kit DLC,THQ Nordic,Coreplay GmbH,false,"Inglés, Alemán, Francés, Italiano, Español de España","Inglés, Alemán","Inglés, Alemán, Francés, Italiano, Español de España",true,false,false,9 FEB 2012,false,ARS,0,ARS 82.00,"ARS$ 82,00"
203510,"Un inmenso mundo de juego que explorar, con cerca de una docena de mazmorras en las que adentrarse.",game,Fortune Summoners,Carpe Fulgur LLC,Lizsoft,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,30 ENE 2012,false,ARS,0,ARS 224.99,"ARS$ 224,99"
203358,"A small island lost in the sea is covered by snow and ice. It is inhabited by the clan of Snow Elves. Young Olaf, the son of the Northling King, faces his destiny again as he helps the people of the North in their struggle against the upcoming thaw.",dlc,King's Bounty: Warriors of the North - Ice and Fire,Fulqrum Publishing,Revultive Games,false,"Inglés, Ruso",No hay soporte para este tipo de idioma,"Inglés, Ruso",true,true,false,30 ENE 2014,false,ARS,0,ARS 400.00,"ARS$ 400,00"
203350,King’s Bounty: Warriors of the North es el siguiente capítulo en esta saga RPG/aventura de culto.,game,King's Bounty: Warriors of the North,Fulqrum Publishing,Fulqrum Publishing,false,"Inglés, Ruso, Alemán, Polaco",No hay soporte para este tipo de idioma,"Inglés, Ruso, Alemán, Polaco",true,true,false,25 OCT 2012,false,ARS,0,ARS 765.00,"ARS$ 765,00"
203650,"The Sonic 4 Saga continues in Episode II with the return of a beloved side kick and fan-favorite villains! Following the events of Episode I, Metal Sonic has returned to form an alliance with Dr. Eggman! To face this new evil, Sonic will have to call upon an old friend to help him save the day!",game,Sonic the Hedgehog 4 - Episode II,SEGA,SEGA,false,"Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>","Inglés, Francés, Alemán, Italiano","Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>",true,false,false,15 MAY 2012,false,ARS,0,ARS 649.00,"ARS$ 649,00"
203765,"Este pack incluye una nueva arma y habilidades para el Sargento Dan Marshall que mejoran la experiencia para un jugador haciéndolo más resistente, fuerte y rápido en combate.",dlc,Binary Domain - Dan Marshall Pack,SEGA,Devil's Details,false,"Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>","Inglés, Francés, Alemán, Italiano","Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>",true,false,false,1 JUN 2012,false,ARS,0,ARS 26.99,"ARS$ 0,00"
203766,"Este pack incluye un mapa exclusivo, una nueva clase ninja para cada equipo y dos armas exclusivas, todo ello para ser utilizado en diversos modos multijugador de Binary Domain.",dlc,Binary Domain - Multiplayer Map Pack,SEGA,Devil's Details,false,"Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>","Inglés, Francés, Alemán, Italiano","Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>",true,false,false,1 JUN 2012,false,ARS,0,ARS 26.99,"ARS$ 0,00"
203701,"¿Quieres 4 nuevas clases heroicas para Dungeon Defenders? ¿Quieres la oportunidad de jugar con las 8 a la vez en la nueva misión PvE Uber Monster Fest Challenge para 8 jugadores? Entonces prepárate. Este pack contiene versiones de sexo opuesto de los personajes principales, equipadas con nuevas habilidades, nuevas progresiones de...",dlc,Dungeon Defenders New Heroes DLC,Chromatic Games,Chromatic Games,false,Inglés<strong>*</strong>,No hay soporte para este tipo de idioma,Inglés<strong>*</strong>,true,true,true,23 NOV 2011,false,ARS,0,ARS 67.99,"ARS$ 67,99"
203750,"¡Ambientado en un Tokio futurista, toma el control de la comunidad robot antes de que ellos lo controlen todo!",game,Binary Domain,SEGA,Devil's Details,false,"Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>","Inglés, Francés, Alemán, Italiano","Inglés, Francés, Alemán, Italiano, Español de España<strong>*</strong>",true,false,false,27 ABR 2012,false,ARS,0,ARS 179.99,"ARS$ 179,99"
203702,"¿Estás listo para un desafío aún mayor? Este Challenge pack para Dungeon Defenders contiene 4 nuevas misiones de núcleo teletransportante para que las disfrutes con tus amigos, ¡además de recompensas únicas que sólo podrás obtener superando estas misiones!",dlc,Dungeon Defenders Warping Core Challenge Mission Pack,Chromatic Games,Chromatic Games,false,Inglés<strong>*</strong>,No hay soporte para este tipo de idioma,Inglés<strong>*</strong>,true,true,true,23 NOV 2011,false,ARS,0,ARS 26.99,"ARS$ 0,00"
203630,"En una época de caos y agitación, el jugador se mete en la piel de un gran mago, un señor de la guerra que lucha por hacerse con el poder supremo.",game,Warlock - Master of the Arcane,Paradox Interactive,Ino-Co Plus,false,"Inglés, Francés, Alemán, Ruso, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Ruso, Español de España",true,false,false,8 MAY 2012,false,ARS,0,ARS 279.99,"ARS$ 279,99"
203700,"Celebra Acción de Gracias en Etheria con el evento de '¡La Gran Caza del Pavo!' en TrendyNetCaza enormes rebaños de pavos por su deliciosa carne de Acción de Gracias… pero ¡ten cuidado! Hay peligrosos Guerreros Elfos Oscuros acechando en las sombras que no se detendrán ante nada para evitar que dañes a los pavos, ¡el gigantesco Jefe...",dlc,Dungeon Defenders The Great Turkey Hunt! Mission & Costumes,Chromatic Games,Chromatic Games,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,true,13 DIC 2011,false,ARS,0,ARS 26.99,"ARS$ 0,00"
203772,Este pack contiene 50 escudos dinásticos diferentes de las 50 familias más célebres de la Europa medieval. Incluye el emblema histórico de:von Habsburgaf Bjälbo Komnenos Rurikovich Plantangenet von Wittelsbach Ylving,dlc,Crusader Kings II: Dynasty Shields,Paradox Interactive,Paradox Interactive,false,"Inglés, Francés, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Español de España",true,true,true,14 FEB 2012,false,ARS,0,ARS 26.99,"ARS$ 0,00"
203773,El DLC Mongol Faces incluye miles de combinaciones diferentes de caras para personajes masculinos y femeninos de las culturas mongolas. También contiene 7 nuevos sprites para:ArquerosArqueros a caballoInfantería pesadaPiquerosInfantería ligeraCaballería ligeraCaballería pesada,dlc,Crusader Kings II: Mongol Faces,Paradox Interactive,Paradox Interactive,false,"Inglés, Francés, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Español de España",true,true,true,14 FEB 2012,false,ARS,0,ARS 26.99,"ARS$ 0,00"
203775,"Songs of Faith contiene dos nuevas canciones, de una duración total de 10 minutos, compuestas por el talentoso Andreas Waldetoft. Estas canciones enriquecen la experiencia de juego mientras se juega con los personajes que son devotos y religiosos.",dlc,Crusader Kings II: Songs of Faith,,Paradox Interactive,false,"Inglés, Francés, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Español de España",true,true,true,18 ABR 2012,false,ARS,0,ARS 26.99,"ARS$ 0,00"
203776,"¿Cansado de jugar con personajes históricos? El Ruler Designer te permite crear tu propio personaje al empezar una nueva partida. Ahora puedes jugar como Sir Wilfred Muerte, Elric de Melniboné o cualquiera que te venga en gana.CARACTERÍSTICAS PRINCIPALES:Adapta al gusto tu retrato.Nombra tu Dinastía y diseña tu Escudo de Armas.",dlc,DLC - Crusader Kings II: Ruler Designer,Paradox Interactive,Paradox Development Studio,false,"Inglés, Francés, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Español de España",true,true,true,18 ABR 2012,false,ARS,0,ARS 67.99,"ARS$ 67,99"
203774,"Songs of Albion contiene cuatro nuevas canciones, con una duración total de 10 minutos, compuestas por el talentoso Andreas Waldetoft. Estas canciones enriquecen la experiencia de juego mientras se juega con los personajes en el Reino de Inglaterra.",dlc,Crusader Kings II: Songs of Albion,,Paradox Interactive,false,"Inglés, Francés, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Español de España",true,true,true,18 ABR 2012,false,ARS,0,ARS 26.99,"ARS$ 0,00"
203770,Explora uno de los periodos decisivos de la historia en una experiencia creada por los maestros de la gran estrategia.,game,Crusader Kings II,Paradox Interactive,Paradox Development Studio,true,"Inglés, Francés, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Español de España",true,true,true,14 FEB 2012,false,,0,ARS 0.00,
203777,"Songs of the Holy Land contiene dos nuevas canciones, de una duración total superior a 10 minutos, compuestas por el talentoso Andreas Waldetoft. Estas canciones enriquecen la experiencia de juego mientras se juega con personajes de Oriente Medio.",dlc,Crusader Kings II: Songs of the Holy Land,,Paradox Interactive,false,"Inglés, Francés, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Español de España",true,true,true,18 ABR 2012,false,ARS,0,ARS 26.99,"ARS$ 0,00"
203778,"Europa es un caos. Las tierras están divididas en feudos insignificantes, el emperador forcejea con el Papa y el Padre de la Cristiandad declara que a todos aquellos que luchen para liberar Tierra Santa se les perdonarán sus pecados. ¡Es el momento de la grandeza!",dlc,Expansion - Crusader Kings II: Sword of Islam,Paradox Interactive,Paradox Development Studio,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,true,26 JUN 2012,false,ARS,0,ARS 129.99,"ARS$ 129,99"
203830,"Face your Destiny! In Andergast, whose inhabitants are considered to be superstitious, King Efferdan awaits a state visit from high-ranking dignitaries. For centuries the kingdom has been at odds with neighboring Nostria, but now first steps are being undertaken toward a lasting peace.",game,The Dark Eye: Chains of Satinav,Daedalic Entertainment,Daedalic Entertainment,false,"Inglés, Francés, Alemán, Italiano, Ruso, Polaco","Inglés, Alemán","Inglés, Francés, Alemán, Italiano, Ruso, Polaco",true,true,false,22 JUN 2012,false,ARS,0,ARS 1999.99,"ARS$ 1.999,99"
204060,"Atraviesa un mítico y pequeño mundo, utiliza una espada para luchar y la espabrujería para resolver místicos misterios musicales.",game,Superbrothers: Sword & Sworcery EP,Capybara Games,"Capybara, Superbrothers, Jim Guthrie",false,"Inglés, Japonés",No hay soporte para este tipo de idioma,"Inglés, Japonés",true,true,true,16 ABR 2012,false,ARS,0,ARS 104.99,"ARS$ 104,99"
204030,"Cada persona a la que ayudes, cada flor que aplastes y cada criatura que mates cambiará este mundo para siempre. Fable: ¿quién quieres ser?",game,Fable - The Lost Chapters,Xbox Game Studios,Lionhead Studios,false,"Inglés, Francés, Alemán, Italiano, Japonés, Chino simplificado, Español de España, Chino tradicional","Inglés, Francés, Alemán, Italiano, Japonés, Español de España","Inglés, Francés, Alemán, Italiano, Japonés, Chino simplificado, Español de España, Chino tradicional",true,false,false,19 DIC 2011,false,ARS,0,ARS 1999.00,"ARS$ 1.999,00"
203990,"Corre el año 2051. Lugar: SATAZIUS, un planeta abandonado hace mucho tiempo.El crucero Agano estaba de guardia cuando fue atacado y asolado por una confederación de piratas espaciales que habían establecido una base en SATAZIUS.",game,SATAZIUS,Henteko Doujin,ASTRO PORT,false,"Inglés, Japonés",No hay soporte para este tipo de idioma,"Inglés, Japonés",true,false,true,16 DIC 2011,false,ARS,0,ARS 475.00,"ARS$ 475,00"
